time,forward_velocity_target,balance_x_velocity_target,forward_velocity,forward_distance,x,x_velocity,pitch,pitch_rate,wheel_torque,base_height
0.024000000000000014,0.0028750000000000017,0.0028750000000000017,0.0170406682048939,0.00030007250824729643,-0.00030007250824729643,-0.0170406682048939,0.00173190863808524,0.0712754329422586,0.4063593384308487,0.34213464330199067
0.025000000000000015,0.003000000000000002,0.003000000000000002,0.016983734466101585,0.000317056242713398,-0.000317056242713398,-0.016983734466101585,0.0017992957334362013,0.06739090038701773,0.38767566064941084,0.34204008964262345
0.026000000000000016,0.003125000000000002,0.003125000000000002,0.01690135195879915,0.0003339575946721972,-0.0003339575946721972,-0.01690135195879915,0.001862643380935952,0.063352074821124,0.367616993189925,0.34194282746311494
0.027000000000000017,0.003250000000000002,0.003250000000000002,0.01679734218559257,0.00035075493685778975,-0.00035075493685778975,-0.01679734218559257,0.0019218327799909935,0.059194494032504937,0.346412641239578,0.34184295777194335
0.028000000000000018,0.003375000000000002,0.003375000000000002,0.016675193467860592,0.00036743013032565036,-0.00036743013032565036,-0.016675193467860592,0.0019767769469388246,0.05494997299122034,0.324270914145946,0.3417405809502169
0.02900000000000002,0.0035000000000000022,0.0035000000000000022,0.016538072608616106,0.00038396820293426644,-0.00038396820293426644,-0.016538072608616106,0.0020274171877141408,0.050646799225459144,0.30137995068754997,0.34163579642698944
0.03000000000000002,0.0036250000000000024,0.0036250000000000024,0.016378400416538364,0.0004003466033508048,-0.0004003466033508048,-0.016378400416538364,0.002073685731179867,0.0462758385919764,0.27790859543848356,0.3415287021361628
0.03100000000000002,0.0037500000000000025,0.0037500000000000025,0.01624936610063355,0.00041659596945143836,-0.00041659596945143836,-0.01624936610063355,0.0021159047881963637,0.04222706714717564,0.2540699944235189,0.3414194098830952
0.03200000000000002,0.0038750000000000026,0.0038750000000000026,0.01614706993208155,0.0004327430393835199,-0.0004327430393835199,-0.01614706993208155,0.0021543661407923565,0.03847005143612328,0.22948783553935181,0.3413080282525631
0.03300000000000002,0.004000000000000003,0.004000000000000003,0.016069835591867428,0.0004488128749753873,-0.0004488128749753873,-0.016069835591867428,0.002189339033888647,0.03498225028530153,0.20653665087743664,0.34119466161684486
0.03400000000000002,0.004125000000000003,0.004125000000000003,0.016015617156850712,0.00046482849213223804,-0.00046482849213223804,-0.016015617156850712,0.0022210678800740594,0.03173882804081066,0.185054109993267,0.3410794102168792
0.035000000000000024,0.004250000000000003,0.004250000000000003,0.015982143405732775,0.0004808106355379708,-0.0004808106355379708,-0.015982143405732775,0.0022497709471659124,0.028713637314571785,0.16492666495680705,0.34096237025173765
0.036000000000000025,0.004375000000000003,0.004375000000000003,0.01596698615582563,0.0004967776216937964,-0.0004967776216937964,-0.01596698615582563,0.00227563967332322,0.025879846497172364,0.14602748361305887,0.3408436339970531
0.037000000000000026,0.004500000000000003,0.004500000000000003,0.015967624257965034,0.0005127452459517615,-0.0005127452459517615,-0.015967624257965034,0.0022988385481339923,0.023210505685767775,0.12822189010328344,0.3407232899457932
0.03800000000000003,0.004625000000000003,0.004625000000000003,0.015981501149015448,0.000528726747100777,-0.000528726747100777,-0.015981501149015448,0.0023195054901807228,0.020679043111523607,0.11137072200155637,0.3406014229659606
